Time,Satellite,Target,Bin
60317.0,1,2,27
60318.0,4,3,273
60319.0,4,10,180
60319.399547419,11,11,252
60320.675720174,11,6,225
60326.0,9,7,27
60328.0,1,4,18
60338.0,9,3,74
60339.0,9,10,144
60346.0,4,7,306
60348.0,1,8,27
60351.0,1,14,27
60363.859705642,1,4,18
60368.0,1,5,27
60377.0,1,2,27
60378.0,4,3,230
60379.0,4,10,180
60386.0,9,7,18
60398.0,9,3,56
60399.0,9,10,144
60400.05803728,4,10,171
60406.0,4,7,307
60408.0,1,8,18
60411.0,1,14,18
60412.876590497,1,14,18
60427.414327959,1,5,27
60437.0,1,2,27
60438.0,4,3,184
60446.0,9,7,9
60456.312867522,1,2,27
60458.0,9,3,29
60459.0,9,10,154
60466.0,4,7,308
60468.0,1,8,9
60498.0,4,3,164
60506.0,9,7,0
60518.0,9,3,11
60518.270768217,9,7,0
60519.0,9,10,164
60526.0,4,7,310
60528.0,1,8,0
60549.869842523,1,8,0
60558.0,4,3,163
60578.0,9,3,316
60579.0,9,10,191
60586.0,4,7,8
60590.838091155,9,1,99
60618.0,4,3,153
60638.0,9,3,306
60639.0,9,10,209
60646.0,4,7,149
60650.0,9,1,99
60659.424920168,9,15,135
60661.362824347,6,3,72
60678.0,4,3,153
60692.114450846,9,13,90
60698.0,9,3,306
60699.0,9,10,236
60706.0,4,7,147
60710.0,9,1,90
60712.845888484,6,7,45
60717.306367498,9,12,72
60719.0,9,15,144
60721.0,6,3,81
60738.0,4,3,153
60744.306487417,4,3,153
60752.0,9,13,90
60758.0,9,3,297
60759.0,9,10,253
60766.0,4,7,145
60766.555234369,9,6,90
60768.607221889,9,11,63
60769.011137792,9,3,297
60770.0,9,1,91
60772.0,6,7,45
60777.0,9,12,63
60779.0,9,15,153
60781.0,6,3,81
60812.0,9,13,90
60819.0,9,10,262
60826.0,9,6,90
60826.0,4,7,145
60828.0,9,11,54
60830.0,9,1,92
60832.0,6,7,36
60837.0,9,12,54
60839.0,9,15,163
60841.0,6,3,91
60872.0,9,13,91
60879.0,9,10,261
60886.0,4,7,144
60886.0,9,6,90
60888.0,9,11,45
60890.0,9,1,76
60892.0,6,7,28
60897.0,9,12,46
60899.0,9,15,172
60901.0,6,3,110
60932.0,9,13,92
60939.0,9,10,270
60946.0,9,6,91
60946.0,4,7,144
60948.0,9,11,36
60950.0,9,1,24
60952.0,6,7,20
60957.0,9,12,37
60959.0,9,15,190
60959.737812378,4,7,144
60961.0,6,3,129
60964.827456508,9,10,270
60992.0,9,13,76
61006.0,9,6,92
61008.0,9,11,28
61010.0,9,1,301
61012.0,6,7,317
61017.0,9,12,19
61019.0,9,15,208
61021.0,6,3,165
61052.0,9,13,25
61066.0,9,6,94
61068.0,9,11,10
61070.0,9,1,281
61072.0,6,7,290
61077.0,9,12,1
61079.0,9,15,217
61081.0,6,3,191
61112.0,9,13,283
61126.0,9,6,125
61128.0,9,11,316
61130.0,9,1,280
61132.0,6,7,271
61137.0,9,12,307
61139.0,9,15,234
61141.0,6,3,199
61172.0,9,13,272
61186.0,9,6,257
61188.0,9,11,306
61190.0,9,1,270
61192.0,6,7,262
61197.0,9,12,297
61199.0,9,15,243
61201.0,6,3,207
61232.0,9,13,271
61246.0,9,6,254
61248.0,9,11,297
61250.0,9,1,270
61252.0,6,7,252
61257.0,9,12,288
61259.0,9,15,243
61261.0,6,3,216
61292.0,9,13,261
61295.570138801,9,15,252
61306.0,9,6,253
61308.0,9,11,288
61309.637708815,9,1,270
61312.0,6,7,243
61313.574295705,6,3,216
61317.0,9,12,288
61342.13485431,9,12,279
61344.857004451,9,11,288
61344.93684864,6,7,243
61352.0,9,13,261
61366.0,9,6,253
61412.0,9,13,261
61414.423502998,9,13,261
61426.0,9,6,252
61474.468175613,7,7,99
61486.0,9,6,252
61492.081098807,9,6,252
61534.0,7,7,99
61594.0,7,7,99
61618.458027581,7,3,126
61654.0,7,7,100
61678.0,7,3,135
61714.0,7,7,101
61738.0,7,3,135
61774.0,7,7,112
61798.0,7,3,154
61834.0,7,7,160
61858.0,7,3,163
61894.0,7,7,248
61918.0,7,3,181
61954.0,7,7,255
61978.0,7,3,190
62014.0,7,7,253
62038.0,7,3,208
62074.0,7,7,253
62098.0,7,3,216
62134.0,7,7,252
62158.0,7,3,225
62194.0,7,7,252
62208.381856052,7,7,261
62218.0,7,3,225
62235.489866196,7,3,234
62331.894159561,7,11,126
62345.47003267,7,12,144
62391.0,7,11,135
62405.0,7,12,144
62445.534214091,3,11,252
62451.0,7,11,144
62465.0,7,12,153
62503.638785686,3,12,243
62505.0,3,11,243
62511.0,7,11,153
62525.0,7,12,171
62563.0,3,12,234
62565.0,3,11,234
62571.0,7,11,171
62585.0,7,12,180
62623.0,3,12,225
62625.0,3,11,225
62631.0,7,11,180
62645.0,7,12,189
62664.974850466,12,5,135
62683.0,3,12,216
62685.0,3,11,216
62691.0,7,11,189
62705.0,7,12,198
62711.127255543,12,4,108
62724.0,12,5,135
62740.435440407,7,12,198
62743.0,3,12,207
62745.0,3,11,207
62751.0,7,11,198
62771.0,12,4,108
62784.0,12,5,126
62784.946683427,12,2,117
62791.91244516,12,14,99
62803.0,3,12,198
62805.0,3,11,189
62811.0,7,11,207
62818.850253628,8,7,90
62819.432930344,7,11,207
62831.0,12,4,99
62844.0,12,5,127
62844.0,12,2,108
62851.0,12,14,99
62863.0,3,12,189
62865.0,3,11,180
62878.0,8,7,90
62891.0,12,4,91
62904.0,12,2,108
62904.0,12,5,128
62911.0,12,14,99
62923.0,3,12,180
62925.0,3,11,171
62937.839836692,3,12,180
62938.0,8,7,99
62951.0,12,4,82
62964.0,12,2,109
62964.0,12,5,111
62964.011625027,12,8,81
62971.0,12,14,91
62984.895375123,8,3,126
62985.0,3,11,171
62998.0,8,7,109
63000.035011078,3,11,171
63011.0,12,4,74
63024.0,12,5,86
63024.0,12,2,101
63024.0,12,8,81
63031.0,12,14,82
63044.0,8,3,135
63058.0,8,7,119
63071.0,12,4,47
63084.0,12,2,84
63084.0,12,5,41
63084.0,12,8,81
63091.0,12,14,65
63104.0,8,3,144
63118.0,8,7,137
63131.0,12,4,29
63144.0,12,5,12
63144.0,12,2,57
63144.0,12,8,73
63145.973329939,5,7,90
63151.0,12,14,47
63164.0,8,3,153
63178.0,8,7,165
63191.0,12,4,10
63204.0,12,2,30
63204.0,12,8,74
63204.0,12,5,2
63205.0,5,7,90
63211.0,12,14,20
63224.0,8,3,171
63238.0,8,7,191
63251.0,12,4,1
63264.0,12,5,316
63264.0,12,2,2
63264.0,12,8,66
63265.0,5,7,90
63271.0,12,14,2
63279.62613433,5,3,126
63284.0,8,3,180
63298.0,8,7,199
63311.0,12,4,315
63324.0,12,5,315
63324.0,12,8,41
63324.0,12,2,316
63325.0,5,7,100
63326.774248438,8,3,180
63331.0,12,14,316
63339.0,5,3,135
63358.0,8,7,208
63371.0,12,4,315
63384.0,12,5,315
63384.0,12,2,307
63384.0,12,8,311
63385.0,5,7,110
63386.541443603,12,15,0
63391.0,12,14,306
63399.0,5,3,144
63418.0,8,7,216
63431.0,12,4,306
63443.498276111,12,4,306
63444.0,12,5,306
63444.0,12,2,306
63444.0,12,8,282
63445.0,5,7,138
63446.0,12,15,315
63446.375455345,12,5,306
63451.0,12,14,306
63459.0,5,3,153
63478.0,8,7,216
63497.328482349,8,7,225
63504.0,12,2,306
63504.0,12,8,272
63505.0,5,7,175
63506.0,12,15,306
63511.0,12,14,306
63519.0,5,3,162
63531.045359579,12,6,315
63533.189029008,12,14,297
63551.705203596,12,2,297
63564.0,12,8,271
63565.0,5,7,210
63566.0,12,15,297
63579.0,5,3,171
63591.0,12,6,306
63624.0,12,8,261
63625.0,5,7,218
63626.0,12,15,288
63639.0,5,3,189
63651.0,12,6,297
63651.674707538,12,13,297
63684.0,12,8,261
63685.0,5,7,226
63686.0,12,15,279
63699.0,5,3,189
63711.0,12,6,288
63711.0,12,13,288
63729.143972958,5,3,198
63744.0,12,8,261
63744.948265887,12,8,261
63745.0,5,7,225
63746.0,12,15,270
63758.641467103,12,15,270
63771.0,12,13,279
63771.0,12,6,279
63805.0,5,7,234
63830.453396902,5,7,234
63831.0,12,13,270
63831.0,12,6,270
63891.0,12,13,270
63891.0,12,6,261
63923.688672132,2,7,126
63951.0,12,13,261
63951.0,12,6,252
63966.587720401,12,13,252
63983.0,2,7,117
64011.0,12,6,243
64043.0,2,7,108
64071.0,12,6,234
64090.3321129,12,6,234
64103.0,2,7,99
64163.0,2,7,90
64223.0,2,7,81
64283.0,2,7,72
64291.164592479,2,3,99
64343.0,2,7,63
64351.0,2,3,90
64353.883587596,2,7,63
64411.0,2,3,81
64440.389488589,2,3,72
64514.769396534,11,3,90
64515.807901177,11,7,63
64574.0,11,3,81
64575.0,11,7,54
64588.231562496,2,10,99
64612.746843539,2,9,171
64634.0,11,3,81
64635.0,11,7,45
64648.0,2,10,90
64651.107977127,11,10,135
64672.0,2,9,162
64694.0,11,3,73
64695.0,11,7,36
64708.0,2,10,81
64711.0,11,10,135
64732.0,2,9,162
64754.0,11,3,55
64755.0,11,7,18
64768.0,2,10,72
64771.0,11,10,144
64792.0,2,9,154
64814.0,11,3,38
64815.0,11,7,9
64828.0,2,10,63
64831.0,11,10,154
64834.095472954,2,10,63
64852.0,2,9,146
64874.0,11,3,20
64875.0,11,7,0
64877.515688712,11,7,0
64891.0,11,10,164
64911.827481643,2,4,198
64912.0,2,9,137
64934.0,11,3,1
64944.707614655,2,14,180
64951.0,11,10,182
64971.0,2,4,198
64972.0,2,9,111
64974.716929307,11,1,99
64988.856175942,2,2,189
64994.0,11,3,307
65001.194595955,2,5,216
65004.0,2,14,180
65011.0,11,10,209
65031.0,2,4,198
65032.0,2,9,75
65034.0,11,1,99
65048.0,2,2,180
65054.0,11,3,306
65059.095347844,11,15,144
65061.0,2,5,216
65064.0,2,14,171
65071.0,11,10,226
65076.457890944,11,13,99
65089.878686948,11,12,72
65091.0,2,4,199
65092.0,2,9,56
65094.0,11,1,99
65108.0,2,2,180
65114.0,11,3,297
65119.0,11,15,144
65121.0,2,5,216
65124.0,2,14,172
65131.0,11,10,244
65133.496329974,11,11,63
65136.0,11,13,99
65143.054223904,4,6,288
65149.0,11,12,72
65151.0,2,4,191
65152.0,2,9,46
65152.431855117,11,3,297
65154.0,11,1,100
65154.260724206,11,6,99
65168.0,2,2,172
65179.0,11,15,153
65181.0,2,5,217
65182.617425826,2,8,117
65184.0,2,14,163
65185.320043931,1,9,153
65191.0,11,10,252
65193.0,11,11,63
65196.0,11,13,99
65203.0,4,6,288
65209.0,11,12,63
65211.0,2,4,183
65212.0,2,9,45
65214.0,11,6,99
65214.0,11,1,110
65226.854552913,4,13,288
65228.0,2,2,163
65239.0,11,15,171
65241.0,2,5,218
65242.0,2,8,108
65244.0,2,14,146
65245.0,1,9,144
65251.0,11,10,252
65253.0,11,11,54
65256.0,11,13,109
65260.844523624,4,15,270
65263.0,4,6,279
65269.0,11,12,55
65271.0,2,4,149
65272.0,2,9,36
65274.0,11,1,122
65274.0,11,6,99
65286.0,4,13,288
65288.0,2,2,146
65299.0,11,15,180
65301.0,2,5,211
65302.0,2,8,99
65304.0,2,14,119
65305.0,1,9,144
65309.613728764,11,10,261
65313.0,11,11,46
65316.0,11,13,110
65320.0,4,15,261
65323.0,4,6,280
65329.0,11,12,47
65331.0,2,4,95
65332.0,2,9,36
65334.0,11,6,109
65334.0,11,1,205
65334.697634144,4,1,288
65346.0,4,13,279
65348.0,2,2,128
65348.028197903,2,9,36
65350.021078809,4,12,297
65359.0,11,15,189
65361.0,2,5,186
65362.0,2,8,90
65362.531791365,4,11,306
65364.0,2,14,101
65365.0,1,9,136
65373.0,11,11,37
65376.0,11,13,130
65380.0,4,15,252
65383.0,4,6,281
65389.0,11,12,20
65391.0,2,4,75
65394.0,11,1,247
65394.0,11,6,119
65394.0,4,1,279
65406.0,4,13,280
65408.0,2,2,110
65410.0,4,12,297
65419.0,11,15,207
65421.0,2,5,96
65422.0,2,8,81
65422.0,4,11,306
65424.0,2,14,82
65425.0,1,9,128
65433.0,11,11,11
65436.0,11,13,185
65440.0,4,15,243
65440.908801688,1,4,198
65442.801791634,9,7,126
65443.0,4,6,274
65449.0,11,12,317
65451.0,2,4,65
65454.0,11,6,147
65454.0,11,1,254
65454.0,4,1,279
65466.0,4,13,272
65468.0,2,2,91
65470.0,4,12,306
65479.0,11,15,216
65480.072103837,1,14,180
65481.0,2,5,75
65482.0,4,11,306
65482.0,2,8,72
65484.0,2,14,73
65485.0,1,9,110
65493.0,11,11,317
65496.0,11,13,228
65500.0,1,4,198
65500.0,4,15,234
65502.0,9,7,126
65503.0,4,6,231
65509.0,11,12,299
65511.0,2,4,55
65514.0,11,6,183
65514.0,11,1,253
65514.0,4,1,271
65520.648850351,1,2,189
65526.0,4,13,264
65528.0,2,2,82
65529.202728286,1,5,216
65530.0,4,12,307
65539.0,11,15,225
65540.0,1,14,180
65541.0,2,5,65
65542.0,4,11,316
65542.0,2,8,63
65544.0,2,14,63
65545.0,1,9,93
65553.0,11,11,298
65556.0,11,13,236
65560.0,4,15,225
65560.0,1,4,198
65562.0,9,7,135
65563.0,4,6,167
65569.0,11,12,280
65571.0,2,4,54
65574.0,4,1,262
65574.0,11,6,209
65574.0,11,1,252
65576.842884908,2,8,63
65580.0,1,2,189
65583.025533274,11,15,225
65586.0,4,13,229
65588.0,2,2,72
65589.0,1,5,216
65590.0,4,12,308
65600.0,1,14,180
65601.0,2,5,64
65602.0,4,11,2
65604.0,2,14,63
65605.0,1,9,66
65613.0,11,11,289
65616.0,11,13,244
65620.0,4,15,207
65620.0,1,4,199
65622.0,9,7,136
65623.0,4,6,147
65629.0,11,12,279
65631.0,2,4,54
65634.0,11,6,217
65634.0,4,1,245
65634.0,11,1,252
65640.0,1,2,189
65643.793204437,9,3,144
65646.0,4,13,183
65648.0,2,2,63
65649.0,1,5,225
65650.0,4,12,3
65660.0,1,14,181
65661.0,2,5,63
65661.673975524,2,14,54
65662.0,4,11,21
65662.162815428,1,8,126
65665.0,1,9,47
65672.583583816,2,4,54
65673.0,11,11,279
65676.0,11,13,243
65678.531833804,11,1,252
65680.0,1,4,209
65680.0,4,15,198
65682.0,9,7,137
65683.0,4,6,136
65689.0,11,12,270
65694.0,4,1,218
65694.0,11,6,226
65700.0,1,2,181
65701.608495768,2,2,63
65703.0,9,3,153
65706.0,4,13,164
65709.0,1,5,226
65710.0,4,12,41
65720.0,1,14,173
65721.0,2,5,63
65722.0,4,11,48
65722.0,1,8,126
65725.0,1,9,28
65733.0,11,11,270
65736.0,11,13,243
65740.0,1,4,219
65740.0,4,15,198
65742.0,9,7,148
65743.0,4,6,136
65747.677623055,4,15,198
65749.0,11,12,270
65754.0,4,1,200
65754.0,11,6,234
65758.152073099,11,12,270
65760.0,1,2,182
65763.0,9,3,153
65766.0,4,13,154
65767.560162039,2,5,63
65769.0,1,5,236
65770.0,4,12,103
65776.607725527,11,13,243
65776.872042389,11,11,270
65780.0,1,14,174
65782.0,1,8,117
65782.0,4,11,84
65785.0,1,9,28
65800.0,1,4,248
65802.0,9,7,223
65803.0,4,6,135
65814.0,4,1,181
65814.0,11,6,234
65820.0,1,2,184
65823.0,9,3,163
65826.0,4,13,144
65829.0,1,5,254
65830.0,4,12,119
65840.0,1,14,150
65842.0,1,8,109
65842.0,4,11,101
65842.80350393,11,6,234
65845.0,1,9,18
65860.0,1,4,302
65862.0,9,7,274
65863.0,4,6,135
65874.0,4,1,172
65880.0,1,2,168
65882.157772807,4,6,135
65883.0,9,3,181
65886.0,4,13,144
65889.0,1,5,282
65890.0,4,12,118
65900.0,1,14,60
65902.0,1,8,100
65902.0,4,11,109
65905.0,1,9,18
65920.0,1,4,3
65922.0,9,7,281
65926.763072141,1,9,18
65934.0,4,1,162
65940.0,1,2,60
65943.0,9,3,200
65946.0,4,13,144
65949.0,1,5,309
65950.0,4,12,127
65955.825699315,4,13,144
65960.0,1,14,39
65962.0,4,11,108
65962.0,1,8,82
65980.0,1,4,11
65982.0,9,7,280
65994.0,4,1,162
66000.0,1,2,39
66003.0,9,3,218
66009.0,1,5,2
66010.0,4,12,126
66020.0,1,14,29
66022.0,1,8,64
66022.0,4,11,117
66029.298126673,4,1,162
66034.708989021,6,3,72
66040.0,1,4,19
66042.0,9,7,279
66060.0,1,2,38
66063.0,9,3,235
66069.0,1,5,10
66070.0,4,12,126
66080.0,1,14,28
66082.0,4,11,117
66082.0,1,8,55
66084.70776748,4,11,117
66087.457008854,4,12,126
66094.0,6,3,72
66097.750941943,6,7,45
66100.0,1,4,18
66102.0,9,7,288
66115.793813554,9,10,198
66120.0,1,2,37
66123.0,9,3,253
66129.0,1,5,19
66140.0,1,14,27
66142.0,1,8,37
66154.0,6,3,81
66156.845791989,9,7,288
66157.0,6,7,36
66160.0,1,4,18
66160.959099197,6,10,135
66163.563679243,9,1,135
66175.0,9,10,207
66180.0,1,2,36
66183.0,9,3,261
66189.0,1,5,27
66189.396567086,9,12,99
66200.0,1,14,27
66202.0,1,8,27
66213.559585014,9,11,90
66214.0,6,3,82
66216.29395692,1,4,27
66217.0,6,7,27
66220.0,6,10,144
66223.0,9,1,135
66235.0,9,10,216
66240.0,1,2,27
66243.0,9,3,261
66249.0,1,5,27
66249.0,9,12,99
66256.677054507,1,14,27
66262.0,1,8,27
66263.037690576,9,13,126
66273.0,9,11,90
66274.0,6,3,84
66277.0,6,7,19
66280.0,6,10,153
66283.0,9,1,144
66288.266837987,1,5,27
66295.0,9,10,225
66298.959338568,1,2,27
66303.0,9,3,270
66308.653137002,9,3,270
66309.0,9,12,99
66322.0,1,8,18
66323.0,9,13,126
66325.532534227,9,10,234
66333.0,9,11,90
66334.0,6,3,113
66337.0,6,7,1
66340.0,6,10,162
66343.0,9,1,145
66344.295680503,1,8,18
66345.034697352,9,6,117
66369.0,9,12,100
66380.313400169,4,7,234
66383.0,9,13,135
66393.0,9,11,82
66394.0,6,3,195
66397.0,6,7,316
66400.0,6,10,171
66402.837288406,6,10,171
66403.0,9,1,164
66405.0,9,6,126
66408.360460093,4,7,225
66417.818746689,9,15,180
66429.0,9,12,92
66436.407520016,4,7,225
66443.0,9,13,136
66453.0,9,11,74
66454.0,6,3,219
66457.0,6,7,298
66463.0,9,1,182
66465.0,9,6,126
66477.0,9,15,189
66489.0,9,12,76
66503.0,9,13,146
66513.0,9,11,57
66514.0,6,3,226
66517.0,6,7,279
66523.0,9,1,210
66525.0,9,6,136
66537.0,9,15,198
66549.0,9,12,32
66563.0,9,13,174
66573.0,9,11,21
66574.0,6,3,226
66577.0,6,7,270
66583.0,9,1,236
66585.0,9,6,146
66597.0,9,15,207
66609.0,9,12,309
66623.0,9,13,201
66633.0,9,11,317
66634.0,6,3,225
66637.0,6,7,261
66643.0,9,1,244
66645.0,9,6,165
66657.0,9,15,216
66669.0,9,12,290
66674.200175485,6,7,261
66683.0,9,13,228
66693.0,9,11,307
66694.0,6,3,225
66703.0,9,1,253
66704.956313735,6,3,225
66705.0,9,6,201
66717.0,9,15,225
66729.0,9,12,289
66743.0,9,13,245
66753.0,9,11,298
66763.0,9,1,261
66765.0,9,6,227
66777.0,9,15,234
66789.0,9,12,279
66798.392942508,9,15,243
66803.0,9,13,253
66813.0,9,11,288
66823.0,9,1,261
66825.0,9,6,245
66849.0,9,12,279
66858.725223594,9,1,270
66863.0,9,13,261
66873.0,9,11,288
66885.0,9,6,253
66903.211502383,9,12,279
66908.589003243,9,11,288
66923.0,9,13,261
66945.0,9,6,252
66968.284174385,9,13,261
66987.850872616,7,7,117
67005.0,9,6,261
67047.0,7,7,126
67050.207563003,9,6,261
67107.0,7,7,135
67167.0,7,7,145
67227.0,7,7,154
67287.0,7,7,173
67289.788713854,7,3,162
67347.0,7,7,191
67349.0,7,3,171
67407.0,7,7,208
67409.0,7,3,180
67467.0,7,7,217
67469.0,7,3,189
67527.0,7,7,225
67529.0,7,3,198
67540.310574663,7,3,198
67587.0,7,7,234
67647.0,7,7,234
67650.648396833,7,7,234
68019.976217258,7,11,162
68079.0,7,11,171
68139.0,7,11,180
68179.317101933,7,11,189
68236.323955887,8,7,90
68296.0,8,7,90
68356.0,8,7,99
68391.687251157,8,3,126
68416.0,8,7,109
68444.920851522,12,4,144
68451.0,8,3,135
68466.407617976,12,5,171
68476.0,8,7,119
68504.0,12,4,144
68511.0,8,3,144
68522.923028865,12,9,81
68526.0,12,5,171
68529.021450351,12,14,135
68536.0,8,7,138
68548.788767746,12,2,144
68549.874871593,5,7,90
68564.0,12,4,144
68571.0,8,3,153
68582.0,12,9,72
68586.0,12,5,180
68589.0,12,14,135
68596.0,8,7,165
68608.0,12,2,144
68609.0,5,7,99
68624.0,12,4,145
68631.0,8,3,162
68642.0,12,9,63
68646.0,12,5,181
68649.0,12,14,135
68656.0,8,7,191
68668.0,12,2,144
68669.0,5,7,99
68684.0,12,4,146
68691.0,8,3,171
68702.0,12,9,54
68706.0,12,5,191
68709.0,12,14,136
68716.0,8,7,208
68716.174721397,5,3,135
68728.0,12,2,145
68729.0,5,7,109
68735.344055461,12,8,108
68744.0,12,4,147
68751.0,8,3,180
68762.0,12,9,45
68766.0,12,5,201
68769.0,12,14,137
68769.492643206,8,3,189
68776.0,8,7,217
68776.0,5,3,135
68788.0,12,2,155
68789.0,5,7,119
68795.0,12,8,108
68804.0,12,4,150
68822.0,12,9,36
68826.0,12,5,229
68829.0,12,14,129
68836.0,8,7,216
68836.0,5,3,153
68848.0,12,2,156
68849.0,5,7,147
68855.0,12,8,99
68864.0,12,4,322
68882.0,12,9,27
68886.0,12,5,264
68889.0,12,14,114
68896.0,5,3,162
68896.0,8,7,225
68908.0,12,2,168
68909.0,5,7,174
68915.0,12,8,100
68920.81142246,8,7,225
68924.0,12,4,319
68942.0,12,9,18
68946.0,12,5,282
68949.0,12,14,24
68956.0,5,3,171
68968.0,12,2,295
68969.0,5,7,200
68975.0,12,8,101
68984.0,12,4,317
69002.0,12,9,9
69006.0,12,5,299
69009.0,12,14,319
69012.964798976,12,9,9
69016.0,5,3,180
69028.0,12,2,310
69029.0,5,7,217
69035.0,12,8,93
69044.0,12,4,316
69066.0,12,5,307
69069.0,12,14,317
69076.0,5,3,189
69088.0,12,2,308
69089.0,5,7,226
69095.0,12,8,77
69103.594658561,5,3,189
69104.0,12,4,315
69126.0,12,5,306
69129.0,12,14,316
69145.53942499,12,15,0
69148.0,12,2,307
69149.0,5,7,225
69155.0,12,8,6
69164.0,12,4,315
69186.0,12,5,306
69189.0,12,14,306
69205.0,12,15,0
69208.0,12,2,307
69209.0,5,7,225
69215.0,12,8,301
69224.0,12,4,315
69224.027961986,5,7,234
69234.926014429,12,4,315
69242.647136288,12,5,315
69249.0,12,14,306
69265.0,12,15,315
69268.0,12,2,306
69275.0,12,8,290
69275.60674752,12,15,306
69309.0,12,14,306
69317.135921053,12,14,306
69328.0,12,2,306
69335.0,12,8,280
69340.640676408,12,2,306
69395.0,12,8,279
69455.0,12,8,279
69515.0,12,8,279
69522.644954176,12,8,279
69629.383554129,2,7,180
69689.0,2,7,180
69749.0,2,7,189
69809.0,2,7,190
69816.452397692,11,7,108
69832.382511986,2,3,171
69869.0,2,7,200
69876.0,11,7,108
69892.0,2,3,171
69929.0,2,7,210
69936.0,11,7,108
69952.0,2,3,171
69977.797868984,11,3,135
69989.0,2,7,248
69996.0,11,7,109
70012.0,2,3,172
70037.0,11,3,135
70049.0,2,7,292
70056.0,11,7,101
70072.0,2,3,164
70097.0,11,3,135
70109.0,2,7,317
70116.0,11,7,76
70132.0,2,3,166
70157.0,11,3,145
70161.692575876,2,10,162
70169.0,2,7,1
70176.0,11,7,23
70192.0,2,3,132
70217.0,11,3,155
70221.0,2,10,162
70229.0,2,7,1
70236.0,11,7,318
70252.0,2,3,41
70264.567765171,1,7,135
70277.0,11,3,183
70281.0,2,10,162
70289.0,2,7,0
70296.0,11,7,299
70312.0,2,3,30
70324.0,1,7,135
70337.0,11,3,219
70341.0,2,10,154
70349.0,2,7,9
70356.0,11,7,298
70372.0,2,3,20
70378.073572024,2,7,9
70380.975332317,11,10,189
70384.0,1,7,126
70397.0,11,3,245
70401.0,2,10,146
70416.0,11,7,288
70432.0,2,3,19
70440.0,11,10,189
70444.0,1,7,118
70457.0,11,3,253
70461.0,2,10,138
70476.0,11,7,288
70489.125617571,2,9,207
70492.0,2,3,18
70499.373002701,1,3,135
70500.0,11,10,207
70504.0,1,7,109
70505.443273056,11,7,288
70516.2275353,11,1,126
70517.0,11,3,262
70521.0,2,10,103
70549.0,2,9,216
70551.803933623,11,12,99
70552.0,2,3,18
70559.0,1,3,126
70560.0,11,10,216
70564.0,1,7,91
70576.0,11,1,135
70577.0,11,3,270
70577.295305468,11,11,90
70581.0,2,10,75
70587.781008413,2,3,18
70601.88693643,10,7,180
70609.0,2,9,216
70611.0,11,12,99
70619.0,1,3,117
70620.0,11,10,225
70621.036830498,11,13,126
70624.0,1,7,73
70636.0,11,1,135
70637.0,11,3,270
70637.0,11,11,90
70641.0,2,10,47
70652.181720357,2,15,99
70656.160827878,11,3,270
70657.997955243,11,10,225
70661.0,10,7,180
70669.0,2,9,217
70671.0,11,12,99
70679.0,1,3,109
70681.0,11,13,126
70684.0,1,7,64
70696.0,11,1,145
70697.0,11,11,90
70701.0,2,10,37
70707.277536626,11,6,117
70712.0,2,15,90
70721.0,10,7,171
70729.0,2,9,227
70731.0,11,12,100
70739.0,1,3,100
70741.0,11,13,135
70744.0,1,7,46
70756.0,11,1,163
70757.0,11,11,82
70761.0,2,10,37
70767.0,11,6,126
70772.0,2,15,81
70779.539202996,2,14,216
70781.0,10,7,162
70789.0,2,9,246
70791.0,11,12,101
70794.832502528,2,4,225
70797.154734064,1,10,135
70799.0,1,3,82
70801.0,11,13,145
70804.0,1,7,36
70816.0,11,1,182
70817.0,11,11,74
70821.0,2,10,27
70821.139044232,2,2,216
70827.0,11,6,135
70832.0,2,15,72
70839.0,2,14,207
70841.0,10,7,154
70849.0,2,9,274
70851.0,11,12,95
70854.0,2,4,234
70857.0,1,10,135
70859.0,1,3,73
70861.0,11,13,154
70864.0,1,7,27
70871.112318699,11,15,198
70876.0,11,1,209
70877.0,11,11,58
70881.0,2,2,216
70881.0,2,10,27
70887.0,11,6,145
70888.812581377,2,5,243
70890.550682484,2,8,144
70892.0,2,15,63
70899.0,2,14,207
70901.0,10,7,145
70901.237993842,2,10,27
70909.0,2,9,309
70910.727309881,2,15,63
70911.0,11,12,322
70914.0,2,4,234
70917.0,1,10,126
70919.0,1,3,55
70921.0,11,13,173
70924.0,1,7,27
70931.0,11,15,207
70936.0,11,1,226
70936.344590631,1,7,27
70937.0,11,11,13
70938.536037608,11,15,207
70941.0,2,2,207
70947.0,11,6,154
70948.0,2,5,243
70950.0,2,8,144
70959.0,2,14,208
70961.0,10,7,127
70969.0,2,9,11
70971.0,11,12,283
70974.0,2,4,235
70977.0,1,10,118
70979.0,1,3,45
70981.0,11,13,200
70996.0,11,1,235
70997.0,11,11,300
71001.0,2,2,208
71007.0,11,6,173
71008.0,2,5,243
71010.0,2,8,135
71018.698296666,4,6,270
71019.0,2,14,200
71021.0,10,7,118
71025.104542847,1,9,198
71029.0,2,9,19
71031.0,11,12,272
71034.0,2,4,236
71037.0,1,10,109
71039.0,1,3,36
71041.0,11,13,217
71056.0,11,1,243
71057.0,11,11,281
71061.0,2,2,200
71064.354442508,10,3,126
71067.0,11,6,200
71068.0,2,5,244
71070.0,2,8,126
71078.0,4,6,270
71079.0,2,14,183
71081.0,10,7,100
71083.943731286,10,3,126
71085.0,1,9,198
71089.0,2,9,19
71091.0,11,12,271
71094.0,2,4,238
71097.0,1,10,92
