Alt,Inc,Initial_Raan,Delta_Raan,Num_Sats,Num_Planes,Avg_Percentage,Avg_Time,Cost
597.0,85.0,108.0,6.0,7.0,3.0,0.0,30.0,170949464.00838122
585.0,91.0,139.0,9.0,10.0,3.0,0.0,30.0,171748944.70308182
577.0,80.0,119.0,4.0,3.0,3.0,0.0,30.0,169883489.7487804
609.0,80.0,54.0,20.0,8.0,3.0,0.0,30.0,171215957.5732814
610.0,83.0,36.0,13.0,6.0,3.0,0.0,30.0,170682970.443481
599.0,91.0,36.0,28.0,9.0,3.0,0.0,30.0,171482451.1381816
614.0,95.0,66.0,3.0,4.0,3.0,0.0,30.0,170149983.3136806
628.0,96.0,72.0,21.0,9.0,3.0,100.0,16.305986103607673,171482451.1381816
624.0,98.0,49.0,5.0,9.0,3.0,0.0,30.0,171482451.1381816
577.0,86.0,55.0,16.0,7.0,3.0,0.0,30.0,170949464.00838122
591.0,92.0,140.0,1.0,6.0,3.0,0.0,30.0,170682970.443481
602.0,84.0,62.0,26.0,8.0,3.0,0.0,30.0,171215957.5732814
623.0,92.0,39.0,23.0,3.0,3.0,0.0,30.0,169883489.7487804
580.0,92.0,77.0,20.0,3.0,3.0,0.0,30.0,169883489.7487804
577.0,96.0,72.0,21.0,9.0,3.0,0.0,30.0,171482451.1381816
628.0,80.0,119.0,4.0,3.0,3.0,0.0,30.0,169883489.7487804
597.0,95.0,66.0,19.0,4.0,3.0,0.0,30.0,170149983.3136806
614.0,90.0,145.0,3.0,4.0,3.0,0.0,30.0,170149983.3136806
607.0,88.0,48.0,18.0,5.0,3.0,0.0,30.0,170416476.8785808
604.0,88.0,123.0,15.0,5.0,3.0,0.0,30.0,170416476.8785808
610.0,83.0,36.0,1.0,6.0,3.0,0.0,30.0,170682970.443481
591.0,92.0,140.0,13.0,6.0,3.0,0.0,30.0,170682970.443481
597.0,99.0,100.0,9.0,7.0,3.0,0.0,30.0,170949464.00838122
592.0,88.0,116.0,4.0,11.0,3.0,0.0,30.0,172015438.267982
606.0,99.0,81.0,30.0,4.0,3.0,0.0,30.0,170149983.3136806
623.0,89.0,53.0,20.0,11.0,3.0,0.0,30.0,172015438.267982
609.0,88.0,63.0,23.0,8.0,3.0,0.0,30.0,171215957.5732814
589.0,84.0,146.0,26.0,9.0,3.0,0.0,30.0,171482451.1381816
602.0,84.0,62.0,18.0,8.0,3.0,0.0,30.0,171215957.5732814
601.0,81.0,44.0,18.0,12.0,3.0,0.0,30.0,172281931.8328822
623.0,93.0,76.0,15.0,9.0,3.0,0.0,30.0,171482451.1381816
585.0,91.0,90.0,9.0,10.0,3.0,0.0,30.0,171748944.70308182
627.0,84.0,139.0,8.0,10.0,3.0,0.0,30.0,171748944.70308182
592.0,80.0,99.0,3.0,7.0,3.0,0.0,30.0,170949464.00838122
628.0,80.0,66.0,19.0,3.0,3.0,0.0,30.0,169883489.7487804
590.0,93.0,149.0,23.0,8.0,3.0,0.0,30.0,171215957.5732814
611.0,89.0,112.0,26.0,4.0,3.0,0.0,30.0,170149983.3136806
590.0,88.0,31.0,28.0,7.0,3.0,0.0,30.0,170949464.00838122
592.0,94.0,143.0,30.0,11.0,3.0,0.0,30.0,172015438.267982
602.0,96.0,62.0,18.0,9.0,3.0,0.0,30.0,171482451.1381816
577.0,84.0,72.0,21.0,8.0,3.0,0.0,30.0,171215957.5732814
625.0,91.0,67.0,17.0,8.0,3.0,0.0,30.0,171215957.5732814
623.0,84.0,146.0,15.0,9.0,3.0,0.0,30.0,171482451.1381816
623.0,92.0,77.0,23.0,3.0,3.0,0.0,30.0,169883489.7487804
588.0,92.0,145.0,4.0,11.0,3.0,0.0,30.0,172015438.267982
578.0,80.0,66.0,5.0,6.0,3.0,0.0,30.0,170682970.443481
584.0,90.0,110.0,9.0,4.0,3.0,0.0,30.0,170149983.3136806
600.0,80.0,63.0,10.0,4.0,3.0,0.0,30.0,170149983.3136806
607.0,92.0,48.0,18.0,6.0,3.0,0.0,30.0,170682970.443481
591.0,88.0,140.0,1.0,5.0,3.0,0.0,30.0,170416476.8785808
597.0,86.0,55.0,9.0,7.0,3.0,0.0,30.0,170949464.00838122
595.0,86.0,58.0,16.0,7.0,3.0,0.0,30.0,170949464.00838122
590.0,80.0,149.0,23.0,7.0,3.0,0.0,30.0,170949464.00838122
592.0,93.0,99.0,3.0,8.0,3.0,0.0,30.0,171215957.5732814
577.0,88.0,72.0,21.0,8.0,3.0,0.0,30.0,171215957.5732814
609.0,84.0,63.0,23.0,8.0,3.0,0.0,30.0,171215957.5732814
611.0,96.0,148.0,28.0,4.0,3.0,0.0,30.0,170149983.3136806
613.0,80.0,83.0,15.0,8.0,3.0,0.0,30.0,171215957.5732814
627.0,84.0,143.0,30.0,10.0,3.0,0.0,30.0,171748944.70308182
592.0,94.0,139.0,8.0,11.0,3.0,0.0,30.0,172015438.267982
578.0,88.0,86.0,23.0,11.0,3.0,0.0,30.0,172015438.267982
596.0,92.0,63.0,18.0,12.0,3.0,0.0,30.0,172281931.8328822
584.0,92.0,110.0,9.0,4.0,3.0,0.0,30.0,170149983.3136806
623.0,90.0,77.0,23.0,3.0,3.0,0.0,30.0,169883489.7487804
620.0,82.0,132.0,28.0,11.0,3.0,0.0,30.0,172015438.267982
599.0,98.0,90.0,1.0,8.0,3.0,0.0,30.0,171215957.5732814
607.0,80.0,48.0,18.0,6.0,3.0,0.0,30.0,170682970.443481
578.0,85.0,66.0,6.0,9.0,3.0,0.0,30.0,171482451.1381816
610.0,84.0,36.0,8.0,6.0,3.0,0.0,30.0,170682970.443481
595.0,100.0,71.0,24.0,9.0,3.0,0.0,30.0,171482451.1381816
598.0,91.0,149.0,23.0,10.0,3.0,0.0,30.0,171748944.70308182
609.0,84.0,63.0,21.0,8.0,3.0,0.0,30.0,171215957.5732814
616.0,98.0,148.0,26.0,12.0,3.0,0.0,30.0,172281931.8328822
624.0,92.0,88.0,17.0,6.0,3.0,0.0,30.0,170682970.443481
603.0,80.0,145.0,23.0,4.0,3.0,0.0,30.0,170149983.3136806
627.0,91.0,90.0,30.0,10.0,3.0,0.0,30.0,171748944.70308182
585.0,84.0,143.0,9.0,10.0,3.0,0.0,30.0,171748944.70308182
592.0,94.0,145.0,4.0,11.0,3.0,0.0,30.0,172015438.267982
588.0,96.0,123.0,8.0,11.0,3.0,0.0,30.0,172015438.267982
623.0,89.0,53.0,23.0,11.0,3.0,0.0,30.0,172015438.267982
578.0,88.0,86.0,20.0,11.0,3.0,0.0,30.0,172015438.267982
605.0,90.0,84.0,7.0,11.0,3.0,0.0,30.0,172015438.267982
603.0,80.0,48.0,23.0,4.0,3.0,0.0,30.0,170149983.3136806
607.0,80.0,145.0,18.0,6.0,3.0,0.0,30.0,170682970.443481
594.0,84.0,110.0,4.0,5.0,3.0,0.0,30.0,170416476.8785808
624.0,92.0,88.0,8.0,6.0,3.0,0.0,30.0,170682970.443481
590.0,86.0,55.0,9.0,7.0,3.0,0.0,30.0,170949464.00838122
583.0,84.0,101.0,7.0,6.0,3.0,0.0,30.0,170682970.443481
614.0,86.0,110.0,4.0,11.0,3.0,0.0,30.0,172015438.267982
599.0,98.0,90.0,3.0,8.0,3.0,0.0,30.0,171215957.5732814
609.0,100.0,96.0,17.0,5.0,3.0,0.0,30.0,170416476.8785808
578.0,85.0,63.0,6.0,8.0,3.0,0.0,30.0,171215957.5732814
593.0,88.0,139.0,6.0,8.0,3.0,0.0,30.0,171215957.5732814
592.0,82.0,145.0,4.0,11.0,3.0,0.0,30.0,172015438.267982
620.0,94.0,132.0,28.0,11.0,3.0,0.0,30.0,172015438.267982
588.0,95.0,123.0,18.0,3.0,3.0,0.0,30.0,169883489.7487804
585.0,92.0,32.0,3.0,12.0,3.0,0.0,30.0,172281931.8328822
581.0,89.0,74.0,18.0,3.0,3.0,0.0,30.0,169883489.7487804
605.0,81.0,102.0,18.0,3.0,3.0,0.0,30.0,169883489.7487804
600.0,99.0,81.0,30.0,4.0,3.0,0.0,30.0,170149983.3136806
606.0,80.0,63.0,10.0,4.0,3.0,0.0,30.0,170149983.3136806
589.0,84.0,63.0,23.0,9.0,3.0,0.0,30.0,171482451.1381816
594.0,80.0,110.0,4.0,5.0,3.0,0.0,30.0,170416476.8785808
583.0,92.0,88.0,8.0,6.0,3.0,0.0,30.0,170682970.443481
624.0,84.0,101.0,7.0,6.0,3.0,0.0,30.0,170682970.443481
593.0,88.0,63.0,6.0,8.0,3.0,0.0,30.0,171215957.5732814
608.0,85.0,139.0,6.0,6.0,3.0,0.0,30.0,170682970.443481
598.0,80.0,87.0,7.0,11.0,3.0,0.0,30.0,172015438.267982
607.0,89.0,96.0,30.0,10.0,3.0,0.0,30.0,171748944.70308182
605.0,90.0,90.0,7.0,10.0,3.0,0.0,30.0,171748944.70308182
585.0,91.0,84.0,9.0,11.0,3.0,0.0,30.0,172015438.267982
614.0,82.0,110.0,4.0,11.0,3.0,0.0,30.0,172015438.267982
592.0,86.0,145.0,4.0,11.0,3.0,0.0,30.0,172015438.267982
616.0,98.0,148.0,20.0,11.0,3.0,0.0,30.0,172015438.267982
578.0,88.0,86.0,26.0,12.0,3.0,0.0,30.0,172281931.8328822
581.0,81.0,102.0,18.0,3.0,3.0,0.0,30.0,169883489.7487804
605.0,89.0,74.0,18.0,3.0,3.0,0.0,30.0,169883489.7487804
600.0,83.0,145.0,17.0,4.0,3.0,0.0,30.0,170149983.3136806
606.0,99.0,63.0,30.0,4.0,3.0,0.0,30.0,170149983.3136806
625.0,88.0,125.0,24.0,7.0,3.0,0.0,30.0,170949464.00838122
609.0,80.0,110.0,4.0,5.0,3.0,0.0,30.0,170416476.8785808
595.0,96.0,139.0,1.0,8.0,3.0,0.0,30.0,171215957.5732814
582.0,87.0,149.0,7.0,11.0,3.0,0.0,30.0,172015438.267982
586.0,100.0,149.0,7.0,10.0,3.0,0.0,30.0,171748944.70308182
605.0,90.0,96.0,30.0,10.0,3.0,0.0,30.0,171748944.70308182
577.0,93.0,149.0,9.0,12.0,3.0,0.0,30.0,172281931.8328822
592.0,84.0,145.0,25.0,8.0,3.0,0.0,30.0,171215957.5732814
592.0,86.0,110.0,4.0,11.0,3.0,0.0,30.0,172015438.267982
604.0,80.0,145.0,5.0,11.0,3.0,0.0,30.0,172015438.267982
621.0,85.0,44.0,22.0,11.0,3.0,0.0,30.0,172015438.267982
598.0,89.0,102.0,18.0,12.0,3.0,0.0,30.0,172281931.8328822
605.0,81.0,74.0,18.0,3.0,3.0,0.0,30.0,169883489.7487804
600.0,83.0,63.0,17.0,4.0,3.0,0.0,30.0,170149983.3136806
606.0,99.0,145.0,30.0,4.0,3.0,0.0,30.0,170149983.3136806
617.0,89.0,91.0,1.0,11.0,3.0,0.0,30.0,172015438.267982
607.0,80.0,125.0,24.0,7.0,3.0,0.0,30.0,170949464.00838122
625.0,88.0,145.0,18.0,6.0,3.0,0.0,30.0,170682970.443481
590.0,86.0,55.0,1.0,8.0,3.0,0.0,30.0,171215957.5732814
596.0,98.0,36.0,16.0,9.0,3.0,0.0,30.0,171482451.1381816
593.0,88.0,90.0,3.0,8.0,3.0,0.0,30.0,171215957.5732814
599.0,98.0,63.0,6.0,8.0,3.0,0.0,30.0,171215957.5732814
592.0,84.0,145.0,23.0,8.0,3.0,0.0,30.0,171215957.5732814
589.0,84.0,63.0,25.0,9.0,3.0,0.0,30.0,171482451.1381816
586.0,90.0,96.0,30.0,10.0,3.0,0.0,30.0,171748944.70308182
615.0,91.0,149.0,17.0,3.0,3.0,0.0,30.0,169883489.7487804
607.0,89.0,109.0,20.0,11.0,3.0,0.0,30.0,172015438.267982
613.0,90.0,110.0,7.0,9.0,3.0,0.0,30.0,171482451.1381816
604.0,85.0,44.0,5.0,11.0,3.0,0.0,30.0,172015438.267982
621.0,80.0,145.0,22.0,11.0,3.0,0.0,30.0,172015438.267982
616.0,98.0,53.0,23.0,11.0,3.0,0.0,30.0,172015438.267982
623.0,89.0,148.0,20.0,11.0,3.0,0.0,30.0,172015438.267982
585.0,93.0,32.0,3.0,12.0,3.0,0.0,30.0,172281931.8328822
577.0,92.0,149.0,9.0,12.0,3.0,0.0,30.0,172281931.8328822
590.0,80.0,55.0,1.0,8.0,3.0,0.0,30.0,171215957.5732814
607.0,86.0,125.0,24.0,7.0,3.0,0.0,30.0,170949464.00838122
584.0,84.0,110.0,3.0,3.0,3.0,0.0,30.0,169883489.7487804
589.0,84.0,63.0,7.0,9.0,3.0,0.0,30.0,171482451.1381816
599.0,80.0,36.0,18.0,11.0,3.0,0.0,30.0,172015438.267982
617.0,90.0,96.0,30.0,11.0,3.0,0.0,30.0,172015438.267982
586.0,89.0,91.0,1.0,10.0,3.0,0.0,30.0,171748944.70308182
604.0,85.0,110.0,27.0,10.0,3.0,0.0,30.0,171748944.70308182
579.0,95.0,70.0,22.0,8.0,3.0,0.0,30.0,171215957.5732814
582.0,88.0,129.0,24.0,11.0,3.0,0.0,30.0,172015438.267982
592.0,88.0,136.0,26.0,4.0,3.0,0.0,30.0,170149983.3136806
579.0,87.0,149.0,9.0,8.0,3.0,0.0,30.0,171215957.5732814
605.0,81.0,149.0,18.0,3.0,3.0,0.0,30.0,169883489.7487804
619.0,87.0,33.0,30.0,3.0,3.0,0.0,30.0,169883489.7487804
584.0,83.0,145.0,17.0,4.0,3.0,0.0,30.0,170149983.3136806
600.0,95.0,54.0,9.0,5.0,3.0,0.0,30.0,170416476.8785808
601.0,83.0,145.0,6.0,4.0,3.0,0.0,30.0,170149983.3136806
616.0,98.0,129.0,24.0,11.0,3.0,0.0,30.0,172015438.267982
582.0,88.0,53.0,23.0,11.0,3.0,0.0,30.0,172015438.267982
623.0,89.0,148.0,20.0,12.0,3.0,0.0,30.0,172281931.8328822
598.0,89.0,102.0,18.0,11.0,3.0,0.0,30.0,172015438.267982
627.0,82.0,32.0,13.0,10.0,7.0,0.0,30.0,219748944.70308185
611.0,97.0,143.0,1.0,9.0,7.0,0.0,30.0,219482451.1381816
609.0,90.0,148.0,3.0,10.0,7.0,0.0,30.0,219748944.70308185
613.0,92.0,115.0,10.0,7.0,7.0,100.0,18.36247746399845,218949464.0083812
610.0,84.0,60.0,18.0,7.0,7.0,0.0,30.0,218949464.0083812
587.0,92.0,139.0,3.0,9.0,7.0,100.0,14.74943949039416,219482451.1381816
581.0,96.0,141.0,18.0,10.0,7.0,100.0,14.647861287414058,219748944.70308185
611.0,86.0,109.0,10.0,8.0,7.0,0.0,30.0,219215957.5732814
622.0,81.0,105.0,1.0,7.0,7.0,0.0,30.0,218949464.0083812
610.0,95.0,79.0,16.0,7.0,7.0,100.0,17.628983343226878,218949464.0083812
611.0,84.0,35.0,26.0,7.0,7.0,0.0,30.0,218949464.0083812
575.0,84.0,56.0,7.0,8.0,7.0,0.0,30.0,219215957.5732814
598.0,80.0,78.0,9.0,8.0,7.0,0.0,30.0,219215957.5732814
593.0,96.0,30.0,11.0,10.0,7.0,0.0,30.0,219748944.70308185
583.0,89.0,116.0,14.0,7.0,7.0,0.0,30.0,218949464.0083812
624.0,98.0,83.0,13.0,7.0,7.0,0.0,30.0,218949464.0083812
603.0,87.0,143.0,1.0,9.0,7.0,0.0,30.0,219482451.1381816
617.0,96.0,65.0,3.0,11.0,7.0,100.0,12.973274443753487,220015438.267982
582.0,87.0,52.0,2.0,11.0,7.0,0.0,30.0,220015438.267982
601.0,96.0,116.0,24.0,11.0,7.0,100.0,13.06964773097192,220015438.267982
613.0,83.0,30.0,12.0,7.0,7.0,0.0,30.0,218949464.0083812
611.0,98.0,110.0,2.0,10.0,7.0,0.0,30.0,219748944.70308185
612.0,84.0,47.0,24.0,7.0,7.0,0.0,30.0,218949464.0083812
622.0,84.0,138.0,3.0,10.0,7.0,0.0,30.0,219748944.70308185
599.0,97.0,49.0,27.0,8.0,7.0,100.0,15.644395755342618,219215957.5732814
581.0,96.0,139.0,18.0,10.0,7.0,100.0,13.327439545927778,219748944.70308185
587.0,92.0,41.0,1.0,9.0,7.0,100.0,14.961095869783358,219482451.1381816
617.0,95.0,65.0,3.0,11.0,7.0,100.0,12.383058235398854,220015438.267982
611.0,96.0,130.0,17.0,9.0,7.0,100.0,14.732027997798047,219482451.1381816
601.0,84.0,116.0,18.0,11.0,7.0,0.0,30.0,220015438.267982
610.0,96.0,60.0,24.0,7.0,7.0,100.0,17.92474646326305,218949464.0083812
611.0,84.0,105.0,26.0,7.0,7.0,0.0,30.0,218949464.0083812
622.0,81.0,35.0,1.0,7.0,7.0,0.0,30.0,218949464.0083812
624.0,89.0,116.0,14.0,7.0,7.0,100.0,21.11832240746086,218949464.0083812
583.0,98.0,83.0,13.0,7.0,7.0,0.0,30.0,218949464.0083812
612.0,87.0,47.0,4.0,12.0,7.0,0.0,30.0,220281931.8328822
584.0,89.0,30.0,13.0,11.0,7.0,0.0,30.0,220015438.267982
598.0,80.0,143.0,1.0,9.0,7.0,0.0,30.0,219482451.1381816
607.0,84.0,47.0,3.0,9.0,7.0,0.0,30.0,219482451.1381816
627.0,87.0,69.0,17.0,8.0,7.0,0.0,30.0,219215957.5732814
603.0,82.0,143.0,1.0,10.0,7.0,0.0,30.0,219748944.70308185
615.0,95.0,44.0,4.0,9.0,7.0,100.0,15.69454600893754,219482451.1381816
600.0,92.0,30.0,13.0,12.0,7.0,100.0,12.69323830836966,220281931.8328822
581.0,95.0,139.0,18.0,10.0,7.0,0.0,30.0,219748944.70308185
608.0,93.0,143.0,18.0,8.0,7.0,0.0,30.0,219215957.5732814
611.0,97.0,49.0,27.0,9.0,7.0,0.0,30.0,219482451.1381816
610.0,96.0,30.0,13.0,12.0,7.0,100.0,15.226418618466036,220281931.8328822
600.0,92.0,60.0,24.0,7.0,7.0,100.0,19.08322933222461,218949464.0083812
613.0,92.0,115.0,10.0,9.0,7.0,100.0,14.755540494389606,219482451.1381816
587.0,92.0,41.0,1.0,7.0,7.0,100.0,18.802731947078232,218949464.0083812
622.0,84.0,105.0,26.0,7.0,7.0,0.0,30.0,218949464.0083812
611.0,81.0,35.0,1.0,7.0,7.0,0.0,30.0,218949464.0083812
627.0,96.0,56.0,26.0,8.0,7.0,0.0,30.0,219215957.5732814
603.0,90.0,148.0,1.0,10.0,7.0,0.0,30.0,219748944.70308185
609.0,82.0,143.0,3.0,10.0,7.0,0.0,30.0,219748944.70308185
589.0,95.0,143.0,26.0,9.0,7.0,100.0,16.288493035451392,219482451.1381816
584.0,89.0,30.0,2.0,11.0,7.0,0.0,30.0,220015438.267982
617.0,80.0,72.0,9.0,8.0,7.0,0.0,30.0,219215957.5732814
613.0,96.0,65.0,3.0,11.0,7.0,0.0,30.0,220015438.267982
587.0,92.0,109.0,23.0,9.0,7.0,0.0,30.0,219482451.1381816
576.0,85.0,150.0,1.0,7.0,7.0,0.0,30.0,218949464.0083812
589.0,83.0,114.0,24.0,9.0,7.0,0.0,30.0,219482451.1381816
600.0,87.0,149.0,10.0,12.0,7.0,0.0,30.0,220281931.8328822
624.0,99.0,59.0,0.0,10.0,7.0,0.0,30.0,219748944.70308185
589.0,95.0,116.0,26.0,9.0,7.0,0.0,30.0,219482451.1381816
608.0,93.0,83.0,18.0,8.0,7.0,0.0,30.0,219215957.5732814
583.0,98.0,143.0,13.0,7.0,7.0,0.0,30.0,218949464.0083812
627.0,86.0,109.0,10.0,8.0,7.0,0.0,30.0,219215957.5732814
611.0,96.0,56.0,26.0,8.0,7.0,100.0,17.676633933257605,219215957.5732814
575.0,84.0,49.0,7.0,8.0,7.0,0.0,30.0,219215957.5732814
611.0,97.0,56.0,27.0,9.0,7.0,0.0,30.0,219482451.1381816
603.0,95.0,148.0,18.0,10.0,7.0,0.0,30.0,219748944.70308185
581.0,90.0,139.0,1.0,10.0,7.0,0.0,30.0,219748944.70308185
591.0,85.0,141.0,3.0,9.0,7.0,0.0,30.0,219482451.1381816
609.0,96.0,30.0,11.0,10.0,7.0,100.0,12.61110364173848,219748944.70308185
584.0,98.0,30.0,28.0,10.0,7.0,0.0,30.0,219748944.70308185
603.0,85.0,111.0,22.0,11.0,7.0,0.0,30.0,220015438.267982
576.0,84.0,105.0,1.0,7.0,7.0,0.0,30.0,218949464.0083812
611.0,81.0,35.0,6.0,7.0,7.0,0.0,30.0,218949464.0083812
583.0,90.0,134.0,15.0,9.0,7.0,100.0,16.531779488864835,219482451.1381816
621.0,100.0,30.0,4.0,10.0,7.0,0.0,30.0,219748944.70308185
609.0,96.0,56.0,26.0,8.0,7.0,100.0,15.477874264090191,219215957.5732814
608.0,93.0,72.0,18.0,8.0,7.0,0.0,30.0,219215957.5732814
614.0,93.0,45.0,9.0,9.0,7.0,0.0,30.0,219482451.1381816
627.0,84.0,49.0,7.0,8.0,7.0,0.0,30.0,219215957.5732814
575.0,86.0,109.0,10.0,8.0,7.0,0.0,30.0,219215957.5732814
589.0,83.0,114.0,23.0,9.0,7.0,0.0,30.0,219482451.1381816
587.0,92.0,109.0,24.0,9.0,7.0,0.0,30.0,219482451.1381816
586.0,98.0,59.0,5.0,11.0,7.0,0.0,30.0,220015438.267982
589.0,80.0,91.0,19.0,11.0,9.0,0.0,30.0,244015438.267982
607.0,94.0,80.0,25.0,11.0,9.0,100.0,16.257338876747074,244015438.267982
620.0,88.0,35.0,14.0,11.0,9.0,0.0,30.0,244015438.267982
624.0,86.0,103.0,8.0,10.0,9.0,0.0,30.0,243748944.70308185
604.0,95.0,110.0,18.0,9.0,9.0,100.0,15.627414693302969,243482451.1381816
612.0,96.0,81.0,20.0,10.0,9.0,100.0,13.046223521653316,243748944.70308185
576.0,81.0,94.0,19.0,9.0,9.0,0.0,30.0,243482451.1381816
614.0,92.0,44.0,21.0,9.0,9.0,100.0,14.37427811062811,243482451.1381816
606.0,98.0,144.0,18.0,10.0,9.0,0.0,30.0,243748944.70308185
605.0,87.0,83.0,18.0,9.0,9.0,0.0,30.0,243482451.1381816
593.0,80.0,80.0,24.0,11.0,9.0,0.0,30.0,244015438.267982
595.0,89.0,99.0,28.0,10.0,9.0,100.0,13.641204142506146,243748944.70308185
582.0,92.0,84.0,18.0,10.0,9.0,100.0,13.260691763550392,243748944.70308185
605.0,89.0,91.0,0.0,9.0,9.0,0.0,30.0,243482451.1381816
606.0,84.0,93.0,26.0,10.0,9.0,0.0,30.0,243748944.70308185
625.0,80.0,109.0,25.0,9.0,9.0,0.0,30.0,243482451.1381816
577.0,97.0,55.0,24.0,10.0,9.0,100.0,13.98143361718667,243748944.70308185
613.0,94.0,8.0,30.0,9.0,6.0,100.0,14.585953539666102,207482451.1381816
615.0,92.0,70.0,10.0,11.0,9.0,100.0,14.244943390855912,244015438.267982
603.0,98.0,129.0,4.0,11.0,9.0,0.0,30.0,244015438.267982
596.0,82.0,111.0,16.0,11.0,9.0,0.0,30.0,244015438.267982
575.0,81.0,81.0,23.0,11.0,9.0,0.0,30.0,244015438.267982
589.0,98.0,133.0,12.0,9.0,9.0,0.0,30.0,243482451.1381816
596.0,96.0,95.0,3.0,10.0,9.0,100.0,12.549765828759462,243748944.70308185
599.0,97.0,63.0,26.0,10.0,9.0,0.0,30.0,243748944.70308185
596.0,96.0,95.0,18.0,9.0,9.0,100.0,15.428396190324008,243482451.1381816
604.0,95.0,110.0,3.0,10.0,9.0,100.0,12.624924468957303,243748944.70308185
576.0,81.0,94.0,20.0,9.0,9.0,0.0,30.0,243482451.1381816
612.0,96.0,81.0,19.0,10.0,9.0,100.0,12.275654656573826,243748944.70308185
622.0,88.0,54.0,15.0,10.0,9.0,0.0,30.0,243748944.70308185
626.0,94.0,38.0,20.0,10.0,9.0,100.0,13.237881292792194,243748944.70308185
586.0,87.0,55.0,30.0,9.0,9.0,0.0,30.0,243482451.1381816
576.0,93.0,40.0,17.0,9.0,9.0,100.0,14.739611641901648,243482451.1381816
606.0,84.0,144.0,18.0,10.0,9.0,0.0,30.0,243748944.70308185
594.0,96.0,72.0,3.0,9.0,9.0,0.0,30.0,243482451.1381816
615.0,87.0,104.0,19.0,9.0,9.0,0.0,30.0,243482451.1381816
620.0,81.0,39.0,0.0,9.0,9.0,0.0,30.0,243482451.1381816
603.0,87.0,112.0,4.0,12.0,9.0,0.0,30.0,244281931.8328822
591.0,95.0,42.0,10.0,9.0,9.0,0.0,30.0,243482451.1381816
588.0,94.0,47.0,10.0,11.0,9.0,0.0,30.0,244015438.267982
613.0,92.0,8.0,21.0,9.0,6.0,0.0,30.0,207482451.1381816
614.0,94.0,44.0,30.0,9.0,9.0,0.0,30.0,243482451.1381816
576.0,93.0,81.0,19.0,10.0,9.0,0.0,30.0,243748944.70308185
612.0,96.0,40.0,17.0,9.0,9.0,100.0,13.940422745841174,243482451.1381816
625.0,89.0,63.0,9.0,11.0,9.0,100.0,13.533682527028908,244015438.267982
625.0,87.0,109.0,25.0,9.0,9.0,0.0,30.0,243482451.1381816
615.0,96.0,104.0,3.0,9.0,9.0,0.0,30.0,243482451.1381816
594.0,87.0,72.0,19.0,9.0,9.0,0.0,30.0,243482451.1381816
606.0,88.0,144.0,18.0,10.0,9.0,0.0,30.0,243748944.70308185
623.0,84.0,54.0,6.0,11.0,9.0,0.0,30.0,244015438.267982
586.0,82.0,63.0,22.0,9.0,9.0,0.0,30.0,243482451.1381816
620.0,88.0,47.0,14.0,11.0,9.0,0.0,30.0,244015438.267982
589.0,94.0,35.0,26.0,10.0,9.0,100.0,13.702743600542307,243748944.70308185
603.0,97.0,51.0,22.0,10.0,9.0,100.0,12.835989461401724,243748944.70308185
585.0,88.0,91.0,21.0,9.0,6.0,0.0,30.0,207482451.1381816
612.0,83.0,75.0,10.0,9.0,9.0,0.0,30.0,243482451.1381816
604.0,95.0,95.0,18.0,9.0,9.0,100.0,13.875777242218357,243482451.1381816
588.0,96.0,56.0,3.0,10.0,9.0,100.0,12.530670536876432,243748944.70308185
583.0,88.0,83.0,9.0,9.0,9.0,0.0,30.0,243482451.1381816
625.0,87.0,91.0,25.0,9.0,9.0,0.0,30.0,243482451.1381816
605.0,89.0,109.0,0.0,9.0,9.0,0.0,30.0,243482451.1381816
620.0,97.0,71.0,0.0,11.0,9.0,0.0,30.0,244015438.267982
591.0,90.0,42.0,10.0,9.0,9.0,0.0,30.0,243482451.1381816
586.0,93.0,130.0,10.0,9.0,9.0,100.0,17.634652640551646,243482451.1381816
578.0,84.0,41.0,22.0,10.0,9.0,0.0,30.0,243748944.70308185
625.0,92.0,63.0,18.0,11.0,9.0,100.0,11.618386391907766,244015438.267982
595.0,94.0,99.0,26.0,10.0,9.0,100.0,13.423049537365213,243748944.70308185
589.0,89.0,35.0,28.0,10.0,9.0,100.0,14.140381570416816,243748944.70308185
624.0,89.0,115.0,17.0,10.0,9.0,0.0,30.0,243748944.70308185
578.0,91.0,145.0,14.0,11.0,11.0,0.0,30.0,268015438.267982
600.0,93.0,139.0,15.0,11.0,11.0,0.0,30.0,268015438.267982
581.0,85.0,41.0,27.0,11.0,11.0,0.0,30.0,268015438.267982
618.0,92.0,97.0,10.0,11.0,11.0,0.0,30.0,268015438.267982
581.0,93.0,15.0,5.0,11.0,11.0,0.0,30.0,268015438.267982
593.0,80.0,39.0,13.0,11.0,11.0,0.0,30.0,268015438.267982
628.0,95.0,144.0,25.0,11.0,11.0,100.0,11.452300067603602,268015438.267982
602.0,88.0,106.0,8.0,11.0,11.0,0.0,30.0,268015438.267982
585.0,98.0,79.0,3.0,11.0,11.0,0.0,30.0,268015438.267982
575.0,87.0,68.0,26.0,11.0,11.0,0.0,30.0,268015438.267982
594.0,99.0,103.0,9.0,11.0,11.0,0.0,30.0,268015438.267982
628.0,90.0,116.0,29.0,11.0,11.0,100.0,12.495758766226292,268015438.267982
589.0,85.0,100.0,16.0,11.0,11.0,0.0,30.0,268015438.267982
